Amine,Bromide,Catalyst,Solvent,Base,yield
6,40,3,2,b,2.7780619
6,40,4,2,b,8.507173
6,40,5,2,b,8.747062
6,40,6,2,b,2.983719
6,40,7,2,b,27.321705
6,40,9,2,b,23.869112
6,40,13,2,b,7.3171296
6,40,14,2,b,28.901516
6,40,16,2,b,13.338883
6,40,18,2,b,10.460768
6,40,19,2,b,11.858655
6,40,20,2,b,20.629513
6,41,1,2,b,74.33986
6,41,2,2,b,64.027405
6,41,3,2,b,39.170727
6,41,4,2,b,54.127686
6,41,5,2,b,63.076736
6,41,6,2,b,45.303837
6,41,7,2,b,50.87741
6,41,9,2,b,53.427094
6,41,13,2,b,79.77803
6,41,14,2,b,64.949646
6,41,16,2,b,63.626938
6,41,18,2,b,67.42219
6,41,19,2,b,64.85031
6,41,20,2,b,90.40228
6,42,1,2,b,15.0656395
6,42,2,2,b,21.594389
6,42,3,2,b,17.956459
6,42,4,2,b,20.05481
6,42,5,2,b,8.892139
6,42,6,2,b,8.30072
6,42,7,2,b,14.501216
6,42,9,2,b,10.40993
6,42,13,2,b,11.826738
6,42,14,2,b,14.394267
6,42,16,2,b,19.683094
6,42,18,2,b,6.3754272
6,42,19,2,b,12.203406
6,42,20,2,b,27.707497
6,43,1,2,b,71.50737
6,43,2,2,b,67.11698
6,43,3,2,b,36.29993
6,43,4,2,b,60.155937
6,43,5,2,b,57.796146
6,43,6,2,b,40.40579
6,43,7,2,b,39.65136
6,43,9,2,b,37.171627
6,43,13,2,b,79.62788
6,43,14,2,b,55.933666
6,43,16,2,b,57.565376
6,43,18,2,b,69.10863
6,43,19,2,b,67.380486
6,43,20,2,b,92.9828
6,44,1,2,b,2.6043391
6,44,2,2,b,4.781268
6,44,3,2,b,0.6753043
6,44,4,2,b,0.43107697
6,44,5,2,b,0.7121617
6,44,6,2,b,1.4412664
6,44,7,2,b,4.399417
6,44,9,2,b,3.8626099
6,44,13,2,b,2.666464
6,44,14,2,b,9.497114
6,44,16,2,b,7.8543396
6,44,18,2,b,2.3151577
6,44,19,2,b,3.7303042
6,44,20,2,b,4.6386347
6,45,1,2,b,43.932602
6,45,2,2,b,36.75312
6,45,3,2,b,13.720089
6,45,4,2,b,28.836075
6,45,5,2,b,29.269669
6,45,6,2,b,15.156426
6,45,7,2,b,29.777214
6,45,9,2,b,26.223814
6,45,13,2,b,37.62082
6,45,14,2,b,37.14897
6,45,16,2,b,29.904783
6,45,18,2,b,32.697857
6,45,19,2,b,35.314133
6,45,20,2,b,58.99143
6,46,1,2,b,60.905857
6,46,2,2,b,61.07404
6,46,3,2,b,24.255604
6,46,4,2,b,44.853813
6,46,5,2,b,44.893955
6,46,6,2,b,26.14243
6,46,7,2,b,30.413088
6,46,9,2,b,25.248844
6,46,13,2,b,66.0483
6,46,14,2,b,42.357716
6,46,16,2,b,45.012344
6,46,18,2,b,57.297752
6,46,19,2,b,56.457405
6,46,20,2,b,77.88675
6,47,1,2,b,56.70512
6,47,2,2,b,59.25249
6,47,3,2,b,21.785776
6,47,4,2,b,38.539215
6,47,5,2,b,43.48602
6,47,6,2,b,22.47971
6,47,7,2,b,35.00711
6,47,9,2,b,31.526756
6,47,13,2,b,58.91345
6,47,14,2,b,43.936646
6,47,16,2,b,38.084618
6,47,18,2,b,52.452972
6,47,19,2,b,55.79964
6,47,20,2,b,72.59146
6,48,1,2,b,19.845333
6,48,2,2,b,23.37332
6,48,3,2,b,14.195241
6,48,4,2,b,26.148779
6,48,5,2,b,13.890114
6,48,6,2,b,9.110963
6,48,7,2,b,6.5484405
6,48,9,2,b,3.554796
6,48,13,2,b,23.361906
6,48,14,2,b,8.496927
6,48,16,2,b,13.452479
6,48,18,2,b,13.116407
6,48,19,2,b,19.593859
6,48,20,2,b,41.129105
6,49,1,2,b,37.929523
6,49,2,2,b,34.76126
6,49,3,2,b,13.817527
6,49,4,2,b,25.159437
6,49,5,2,b,22.62594
6,49,6,2,b,17.611692
6,49,7,2,b,13.476749
6,49,9,2,b,12.262605
6,49,13,2,b,41.52974
6,49,14,2,b,23.517885
6,49,16,2,b,32.982674
6,49,18,2,b,37.09691
6,49,19,2,b,38.422676
6,49,20,2,b,57.844074
6,50,1,2,b,58.711407
6,50,2,2,b,61.226803
6,50,3,2,b,17.015745
6,50,4,2,b,36.63282
6,50,5,2,b,40.606525
6,50,6,2,b,20.79029
6,50,7,2,b,35.055634
6,50,9,2,b,29.273447
6,50,13,2,b,59.108982
6,50,14,2,b,45.347073
6,50,16,2,b,39.866634
6,50,18,2,b,54.983425
6,50,19,2,b,55.617558
6,50,20,2,b,72.48054
7,1,1,2,b,0.33003914
7,1,2,2,b,-0.20901245
7,1,3,2,b,0.43710956
7,1,4,2,b,0.4981612
7,1,5,2,b,0.14021002
7,1,6,2,b,0.17693742
7,1,7,2,b,0.4589604
7,1,9,2,b,0.21302094
7,1,13,2,b,0.33574116
7,1,14,2,b,0.98476297
7,1,16,2,b,2.0372353
7,1,18,2,b,0.22444774
7,1,19,2,b,0.46938938
7,1,20,2,b,0.917604
7,2,1,2,b,35.528233
7,2,2,2,b,56.09925
7,2,3,2,b,4.4230123
7,2,4,2,b,23.223543
7,2,5,2,b,27.355972
7,2,6,2,b,10.202843
7,2,7,2,b,47.573956
7,2,9,2,b,40.336006
7,2,13,2,b,29.451914
7,2,14,2,b,50.53274
7,2,16,2,b,35.84401
7,2,18,2,b,42.67899
7,2,19,2,b,42.155876
7,2,20,2,b,48.56906
7,3,1,2,b,2.8072937
7,3,2,2,b,13.212671
7,3,3,2,b,0.30474955
7,3,4,2,b,1.5885977
7,3,5,2,b,1.6836096
7,3,6,2,b,0.75071305
7,3,7,2,b,18.933638
7,3,9,2,b,15.604379
7,3,13,2,b,0.5772669
7,3,14,2,b,19.543152
7,3,16,2,b,3.8983545
7,3,18,2,b,1.5112032
7,3,19,2,b,1.372917
7,3,20,2,b,2.1572702
7,4,1,2,b,21.722353
7,4,2,2,b,40.889973
7,4,3,2,b,2.3691766
7,4,4,2,b,14.027291
7,4,5,2,b,12.180102
7,4,6,2,b,5.226723
7,4,7,2,b,43.830147
7,4,9,2,b,36.432186
7,4,13,2,b,13.88444
7,4,14,2,b,43.850803
7,4,16,2,b,23.787012
7,4,18,2,b,24.39513
7,4,19,2,b,25.89443
7,4,20,2,b,31.461271
7,5,1,2,b,17.077732
7,5,2,2,b,26.53198
7,5,3,2,b,2.5943067
7,5,4,2,b,11.179008
7,5,5,2,b,7.407638
7,5,6,2,b,4.5452056
7,5,7,2,b,15.855663
7,5,9,2,b,11.704762
7,5,13,2,b,14.293257
7,5,14,2,b,22.565086
7,5,16,2,b,21.842186
7,5,18,2,b,20.312307
7,5,19,2,b,21.334465
7,5,20,2,b,31.201733
7,6,1,2,b,8.576215
7,6,2,2,b,28.556019
7,6,3,2,b,1.1626488
7,6,4,2,b,4.9450417
7,6,5,2,b,3.4749284
7,6,6,2,b,0.9288283
7,6,7,2,b,39.172974
7,6,9,2,b,33.521103
7,6,13,2,b,3.1443543
7,6,14,2,b,39.532955
7,6,16,2,b,13.509377
7,6,18,2,b,6.3101115
7,6,19,2,b,7.1391406
7,6,20,2,b,11.244369
7,7,1,2,b,32.228096
7,7,2,2,b,51.562874
7,7,3,2,b,4.944844
7,7,4,2,b,20.25393
7,7,5,2,b,15.7197485
7,7,6,2,b,6.557832
7,7,7,2,b,52.14441
7,7,9,2,b,41.48181
7,7,13,2,b,22.812716
7,7,14,2,b,51.29216
7,7,16,2,b,29.01089
7,7,18,2,b,26.839287
7,7,19,2,b,30.681755
7,7,20,2,b,41.47387
7,8,1,2,b,31.968725
7,8,2,2,b,58.188835
7,8,3,2,b,6.128176
7,8,4,2,b,23.4515
7,8,5,2,b,17.631681
7,8,6,2,b,7.478037
7,8,7,2,b,41.38107
7,8,9,2,b,30.761787
7,8,13,2,b,27.859743
7,8,14,2,b,39.882076
7,8,16,2,b,30.457512
7,8,18,2,b,32.2512
7,8,19,2,b,37.46987
7,8,20,2,b,46.28774
7,9,1,2,b,1.5802847
7,9,2,2,b,2.4104788
7,9,3,2,b,0.5349197
7,9,4,2,b,0.84766465
7,9,5,2,b,0.84122765
7,9,6,2,b,0.60731834
7,9,7,2,b,11.802123
7,9,9,2,b,8.502438
7,9,13,2,b,0.8814881
7,9,14,2,b,17.823193
7,9,16,2,b,6.782413
7,9,18,2,b,0.5269843
7,9,19,2,b,0.66961056
7,9,20,2,b,0.056745622
7,10,1,2,b,24.75441
7,10,2,2,b,39.360226
7,10,3,2,b,3.7162142
7,10,4,2,b,22.587414
7,10,5,2,b,16.718218
7,10,6,2,b,7.3192225
7,10,7,2,b,25.907032
7,10,9,2,b,18.331753
7,10,13,2,b,20.752724
7,10,14,2,b,28.222122
7,10,16,2,b,24.298462
7,10,18,2,b,25.44654
7,10,19,2,b,29.232985
7,10,20,2,b,43.340218
7,11,1,2,b,32.41669
7,11,2,2,b,49.913975
7,11,3,2,b,4.015663
7,11,4,2,b,14.077773
7,11,5,2,b,14.8589115
7,11,6,2,b,6.5868397
7,11,7,2,b,46.348476
7,11,9,2,b,42.72923
7,11,13,2,b,32.606735
7,11,14,2,b,48.36538
7,11,16,2,b,40.235794
7,11,18,2,b,32.095993
7,11,19,2,b,34.01914
7,11,20,2,b,41.848686
7,12,1,2,b,35.54116
7,12,2,2,b,43.076176
7,12,3,2,b,7.1036096
7,12,4,2,b,24.476614
7,12,5,2,b,22.36103
7,12,6,2,b,12.208748
7,12,7,2,b,39.955692
7,12,9,2,b,33.99888
7,12,13,2,b,26.591696
7,12,14,2,b,45.01699
7,12,16,2,b,28.727896
7,12,18,2,b,34.98633
7,12,19,2,b,36.967472
7,12,20,2,b,50.547005
7,13,1,2,b,34.70496
7,13,2,2,b,52.00212
7,13,3,2,b,6.275422
7,13,4,2,b,24.954313
7,13,5,2,b,22.241478
7,13,6,2,b,14.221784
7,13,7,2,b,35.81827
7,13,9,2,b,27.40022
7,13,13,2,b,34.434475
7,13,14,2,b,40.19621
7,13,16,2,b,37.785515
7,13,18,2,b,44.120823
7,13,19,2,b,43.569004
7,13,20,2,b,51.147354
7,14,1,2,b,17.826584
7,14,2,2,b,43.14751
7,14,3,2,b,1.0666617
7,14,4,2,b,8.617101
7,14,5,2,b,7.8234415
7,14,6,2,b,3.1186953
7,14,7,2,b,51.243866
7,14,9,2,b,47.710274
7,14,13,2,b,11.177348
7,14,14,2,b,56.159794
7,14,16,2,b,37.611183
7,14,18,2,b,23.369566
7,14,19,2,b,23.682913
7,14,20,2,b,26.238884
7,15,1,2,b,22.765406
7,15,2,2,b,43.170017
7,15,3,2,b,1.9556073
7,15,4,2,b,12.826414
7,15,5,2,b,11.193355
7,15,6,2,b,4.179386
7,15,7,2,b,46.84028
7,15,9,2,b,38.284206
7,15,13,2,b,13.598253
7,15,14,2,b,46.86729
7,15,16,2,b,23.871468
7,15,18,2,b,21.963457
7,15,19,2,b,23.659761
7,15,20,2,b,31.139326
7,16,1,2,b,46.050583
7,16,2,2,b,65.17988
7,16,3,2,b,22.134157
7,16,4,2,b,32.171135
7,16,5,2,b,32.521324
7,16,6,2,b,16.70627
7,16,7,2,b,69.620384
7,16,9,2,b,64.841866
7,16,13,2,b,42.87622
7,16,14,2,b,68.418335
7,16,16,2,b,45.74496
7,16,18,2,b,34.54982
7,16,19,2,b,39.945286
7,16,20,2,b,53.582012
7,17,1,2,b,18.652966
7,17,2,2,b,42.99816
7,17,3,2,b,-0.058381602
7,17,4,2,b,4.594781
7,17,5,2,b,8.171364
7,17,6,2,b,2.4836528
7,17,7,2,b,65.34164
7,17,9,2,b,56.459263
7,17,13,2,b,8.507954
7,17,14,2,b,68.554214
7,17,16,2,b,28.052567
7,17,18,2,b,15.9818735
7,17,19,2,b,14.048189
7,17,20,2,b,14.676867
7,18,1,2,b,25.35378
7,18,2,2,b,41.74006
7,18,3,2,b,0.9927086
7,18,4,2,b,10.65602
7,18,5,2,b,13.2019615
7,18,6,2,b,2.9216688
7,18,7,2,b,55.243748
7,18,9,2,b,50.88699
7,18,13,2,b,17.935158
7,18,14,2,b,58.6007
7,18,16,2,b,23.727798
7,18,18,2,b,20.728813
7,18,19,2,b,22.518509
7,18,20,2,b,33.23426
7,19,1,2,b,0.758813
7,19,2,2,b,6.0986996
7,19,3,2,b,0.6415697
7,19,4,2,b,0.75502366
7,19,5,2,b,0.7778712
7,19,6,2,b,0.57790166
7,19,7,2,b,9.486566
7,19,9,2,b,8.073828
7,19,13,2,b,0.4336656
7,19,14,2,b,11.467058
7,19,16,2,b,2.370859
7,19,18,2,b,0.39290237
7,19,19,2,b,0.60110205
7,19,20,2,b,-0.1834656
7,20,1,2,b,0.6677112
7,20,2,2,b,5.9258075
7,20,3,2,b,0.3147493
7,20,4,2,b,1.0840362
7,20,5,2,b,0.8913999
7,20,6,2,b,0.22637178
7,20,7,2,b,18.829832
7,20,9,2,b,17.23742
7,20,13,2,b,-0.041543126
7,20,14,2,b,18.599794
7,20,16,2,b,-0.12586488
7,20,18,2,b,-0.099896654
7,20,19,2,b,0.31140658
7,20,20,2,b,-0.23002164
7,21,1,2,b,11.85673
7,21,2,2,b,26.192684
7,21,3,2,b,0.9070248
7,21,4,2,b,5.14463
7,21,5,2,b,4.5685005
7,21,6,2,b,1.6630954
7,21,7,2,b,42.104618
7,21,9,2,b,33.69435
7,21,13,2,b,4.799703
7,21,14,2,b,43.831245
7,21,16,2,b,16.262976
7,21,18,2,b,8.040696
7,21,19,2,b,7.9303184
7,21,20,2,b,13.763879
7,22,1,2,b,20.963305
7,22,2,2,b,45.215305
7,22,3,2,b,2.6449544
7,22,4,2,b,12.765711
7,22,5,2,b,11.770699
7,22,6,2,b,1.7514275
7,22,7,2,b,65.76342
7,22,9,2,b,63.862057
7,22,13,2,b,16.945494
7,22,14,2,b,66.53443
7,22,16,2,b,25.851992
7,22,18,2,b,18.69993
7,22,19,2,b,22.53237
7,22,20,2,b,33.059544
7,23,1,2,b,36.921745
7,23,2,2,b,52.69473
7,23,3,2,b,9.097972
7,23,4,2,b,23.606522
7,23,5,2,b,21.97634
7,23,6,2,b,13.51582
7,23,7,2,b,44.271027
7,23,9,2,b,42.914413
7,23,13,2,b,35.44921
7,23,14,2,b,49.976913
7,23,16,2,b,40.7529
7,23,18,2,b,42.824806
7,23,19,2,b,46.283722
7,23,20,2,b,52.868073
7,24,1,2,b,17.932919
7,24,2,2,b,44.57043
7,24,3,2,b,-0.13767582
7,24,4,2,b,4.1397433
7,24,5,2,b,7.646117
7,24,6,2,b,2.2231388
7,24,7,2,b,69.67345
7,24,9,2,b,60.2669
7,24,13,2,b,8.018059
7,24,14,2,b,72.27656
7,24,16,2,b,29.94928
7,24,18,2,b,15.586021
7,24,19,2,b,14.212816
7,24,20,2,b,13.099925
7,25,1,2,b,1.6421156
7,25,2,2,b,5.2275586
7,25,3,2,b,-0.10766214
7,25,4,2,b,0.47386333
7,25,5,2,b,0.63368326
7,25,6,2,b,0.24245256
7,25,7,2,b,63.948788
7,25,9,2,b,58.92009
7,25,13,2,b,0.07854121
7,25,14,2,b,60.61285
7,25,16,2,b,5.9028897
7,25,18,2,b,0.793052
7,25,19,2,b,0.7337443
7,25,20,2,b,-0.6983618
7,26,1,2,b,11.483785
7,26,2,2,b,25.987719
7,26,3,2,b,0.8082963
7,26,4,2,b,6.884718
7,26,5,2,b,4.477263
7,26,6,2,b,1.7784972
7,26,7,2,b,19.074419
7,26,9,2,b,14.30444
7,26,13,2,b,7.000518
7,26,14,2,b,23.979063
7,26,16,2,b,17.279787
7,26,18,2,b,13.2506485
7,26,19,2,b,14.024662
7,26,20,2,b,20.743296
7,27,1,2,b,5.4024515
7,27,2,2,b,25.84523
7,27,3,2,b,0.35466996
7,27,4,2,b,1.0511568
7,27,5,2,b,1.6491761
7,27,6,2,b,0.6722949
7,27,7,2,b,39.360916
7,27,9,2,b,34.721817
7,27,13,2,b,1.1044924
7,27,14,2,b,44.345078
7,27,16,2,b,18.298208
7,27,18,2,b,3.603488
7,27,19,2,b,2.2753077
7,27,20,2,b,1.3754493
7,28,1,2,b,1.2392706
7,28,2,2,b,8.570162
7,28,3,2,b,2.0098944
7,28,4,2,b,0.8099129
7,28,5,2,b,1.1118999
7,28,6,2,b,0.6528116
7,28,7,2,b,18.309507
7,28,9,2,b,20.384102
7,28,13,2,b,1.3555567
7,28,14,2,b,22.21357
7,28,16,2,b,4.6833563
7,28,18,2,b,0.56771046
7,28,19,2,b,0.7133586
7,28,20,2,b,2.1870384
7,29,1,2,b,4.2506456
7,29,2,2,b,16.793732
7,29,3,2,b,1.1635076
7,29,4,2,b,3.6857855
7,29,5,2,b,2.9655654
7,29,6,2,b,1.1256094
7,29,7,2,b,20.712187
7,29,9,2,b,15.534924
7,29,13,2,b,0.6336745
7,29,14,2,b,20.387611
7,29,16,2,b,3.6154888
7,29,18,2,b,2.1584065
7,29,19,2,b,3.2685897
7,29,20,2,b,5.1692395
7,30,1,2,b,37.28421
7,30,2,2,b,63.834377
7,30,3,2,b,7.9527802
7,30,4,2,b,27.485214
7,30,5,2,b,21.51405
7,30,6,2,b,9.687217
7,30,7,2,b,44.2553
7,30,9,2,b,33.4508
7,30,13,2,b,34.912346
7,30,14,2,b,43.19397
7,30,16,2,b,34.834873
7,30,18,2,b,37.57718
7,30,19,2,b,42.42838
7,30,20,2,b,52.57961
7,31,1,2,b,3.022939
7,31,2,2,b,10.0358715
7,31,3,2,b,0.883372
7,31,4,2,b,0.52726704
7,31,5,2,b,1.113889
7,31,6,2,b,0.3200228
7,31,7,2,b,34.50422
7,31,9,2,b,32.7665
7,31,13,2,b,0.6672746
7,31,14,2,b,38.76567
7,31,16,2,b,4.4112396
7,31,18,2,b,0.77811295
7,31,19,2,b,0.7628306
7,31,20,2,b,-0.0144952405
7,32,1,2,b,21.92161
7,32,2,2,b,37.49643
7,32,3,2,b,3.5409753
7,32,4,2,b,13.772887
7,32,5,2,b,9.37265
7,32,6,2,b,4.2808332
7,32,7,2,b,33.647465
7,32,9,2,b,25.331419
7,32,13,2,b,11.86037
7,32,14,2,b,34.701218
7,32,16,2,b,21.151442
7,32,18,2,b,17.616573
7,32,19,2,b,22.213108
7,32,20,2,b,31.423807
7,33,1,2,b,18.922066
7,33,2,2,b,38.309326
7,33,3,2,b,12.755703
7,33,4,2,b,9.439403
7,33,5,2,b,7.2601256
7,33,6,2,b,6.0357327
7,33,7,2,b,67.151665
7,33,9,2,b,68.2919
7,33,13,2,b,18.544565
7,33,14,2,b,67.658844
7,33,16,2,b,47.127373
7,33,18,2,b,10.903065
7,33,19,2,b,12.427705
7,33,20,2,b,18.988777
7,34,1,2,b,2.3092976
7,34,2,2,b,7.61073
7,34,3,2,b,0.21884805
7,34,4,2,b,0.56461525
7,34,5,2,b,1.2020549
7,34,6,2,b,0.15099989
7,34,7,2,b,33.472687
7,34,9,2,b,30.592075
7,34,13,2,b,0.5582406
7,34,14,2,b,33.430832
7,34,16,2,b,4.187591
7,34,18,2,b,0.17951222
7,34,19,2,b,0.6219184
7,34,20,2,b,-0.34530583
7,35,1,2,b,1.3336763
7,35,2,2,b,5.918209
7,35,3,2,b,0.10767029
7,35,4,2,b,0.7408574
7,35,5,2,b,0.5129
7,35,6,2,b,0.27669683
7,35,7,2,b,18.39077
7,35,9,2,b,15.510459
7,35,13,2,b,0.27635062
7,35,14,2,b,21.203026
7,35,16,2,b,3.4808888
7,35,18,2,b,0.11488775
7,35,19,2,b,0.15510747
7,35,20,2,b,-0.17016321
7,36,1,2,b,0.6653367
7,36,2,2,b,3.631993
7,36,3,2,b,0.14841683
7,36,4,2,b,0.72551775
7,36,5,2,b,0.3029036
7,36,6,2,b,0.26815194
7,36,7,2,b,12.983532
7,36,9,2,b,11.4837
7,36,13,2,b,0.31113175
7,36,14,2,b,15.088431
7,36,16,2,b,1.7364026
7,36,18,2,b,-0.19764099
7,36,19,2,b,0.09319547
7,36,20,2,b,-0.8002787
7,37,1,2,b,1.2124583
7,37,2,2,b,4.2595015
7,37,3,2,b,0.30192667
7,37,4,2,b,0.8800853
7,37,5,2,b,0.3281446
7,37,6,2,b,0.3864878
7,37,7,2,b,15.19315
7,37,9,2,b,12.146404
7,37,13,2,b,0.47732773
7,37,14,2,b,17.690886
7,37,16,2,b,3.5310533
7,37,18,2,b,0.0012223809
7,37,19,2,b,0.2358977
7,37,20,2,b,0.08767815
7,38,1,2,b,0.2638456
7,38,2,2,b,5.7330046
7,38,3,2,b,0.5499607
7,38,4,2,b,0.6246524
7,38,5,2,b,0.5737405
7,38,6,2,b,0.3082516
7,38,7,2,b,14.899268
7,38,9,2,b,18.602419
7,38,13,2,b,-0.017029993
7,38,14,2,b,19.748123
7,38,16,2,b,0.28689703
7,38,18,2,b,0.311609
7,38,19,2,b,0.1664519
7,38,20,2,b,-0.6815457
7,39,1,2,b,0.52531904
7,39,2,2,b,5.023639
7,39,3,2,b,-0.10510459
7,39,4,2,b,1.0010829
7,39,5,2,b,0.33865646
7,39,6,2,b,0.0970442
7,39,7,2,b,7.215976
7,39,9,2,b,5.4133506
7,39,13,2,b,0.17372312
7,39,14,2,b,8.257205
7,39,16,2,b,0.42546165
7,39,18,2,b,-0.19534923
7,39,19,2,b,0.054517936
7,39,20,2,b,-0.8460937
7,40,1,2,b,5.8611503
7,40,2,2,b,19.803532
7,40,3,2,b,0.16281328
7,40,4,2,b,1.2074285
7,40,5,2,b,1.8940936
7,40,6,2,b,0.11786828
7,40,7,2,b,50.528744
7,40,9,2,b,46.34979
7,40,13,2,b,1.2472419
7,40,14,2,b,52.13747
7,40,16,2,b,8.06321
7,40,18,2,b,2.8381598
7,40,19,2,b,1.8980399
7,40,20,2,b,2.0953834
7,41,1,2,b,33.028194
7,41,2,2,b,41.28322
7,41,3,2,b,3.9458377
7,41,4,2,b,13.863236
7,41,5,2,b,17.04691
7,41,6,2,b,6.4865246
7,41,7,2,b,52.49394
7,41,9,2,b,50.76572
7,41,13,2,b,28.419237
7,41,14,2,b,54.04983
7,41,16,2,b,32.907345
7,41,18,2,b,23.905468
7,41,19,2,b,27.514414
7,41,20,2,b,42.571552
7,42,1,2,b,3.228011
7,42,2,2,b,11.896089
7,42,3,2,b,2.2544475
7,42,4,2,b,1.7861109
7,42,5,2,b,0.6838408
7,42,6,2,b,0.6857516
7,42,7,2,b,17.96289
7,42,9,2,b,14.332906
7,42,13,2,b,1.8196251
7,42,14,2,b,21.204529
7,42,16,2,b,7.239664
7,42,18,2,b,0.38770622
7,42,19,2,b,1.7653422
7,42,20,2,b,3.6676428
7,43,1,2,b,36.850376
7,43,2,2,b,51.770817
7,43,3,2,b,8.008928
7,43,4,2,b,26.27428
7,43,5,2,b,21.93145
7,43,6,2,b,11.0566635
7,43,7,2,b,46.93954
7,43,9,2,b,38.806034
7,43,13,2,b,31.774803
7,43,14,2,b,48.32915
7,43,16,2,b,32.44814
7,43,18,2,b,35.335705
7,43,19,2,b,38.939285
7,43,20,2,b,52.416245
7,44,1,2,b,0.6260258
7,44,2,2,b,3.7770264
7,44,3,2,b,0.517226
7,44,4,2,b,0.5568158
7,44,5,2,b,-0.096136235
7,44,6,2,b,0.4381895
7,44,7,2,b,11.154316
7,44,9,2,b,10.785791
7,44,13,2,b,0.9460418
7,44,14,2,b,16.391756
7,44,16,2,b,4.5869746
7,44,18,2,b,0.30722547
7,44,19,2,b,0.8358558
7,44,20,2,b,1.0321404
7,45,1,2,b,11.858251
7,45,2,2,b,25.514849
7,45,3,2,b,0.014788199
7,45,4,2,b,4.1137414
7,45,5,2,b,5.470395
7,45,6,2,b,0.7605512
7,45,7,2,b,44.8803
7,45,9,2,b,39.80608
7,45,13,2,b,4.832026
7,45,14,2,b,45.683113
7,45,16,2,b,14.708472
7,45,18,2,b,7.4197087
7,45,19,2,b,7.661438
7,45,20,2,b,13.918609
7,46,1,2,b,26.904446
7,46,2,2,b,47.356976
7,46,3,2,b,2.9832046
7,46,4,2,b,15.841681
7,46,5,2,b,14.003341
7,46,6,2,b,5.4235973
7,46,7,2,b,48.57521
7,46,9,2,b,39.90809
7,46,13,2,b,18.580282
7,46,14,2,b,48.55989
7,46,16,2,b,27.029228
7,46,18,2,b,26.78866
7,46,19,2,b,28.964912
7,46,20,2,b,37.04311
7,47,1,2,b,18.923393
7,47,2,2,b,44.64479
7,47,3,2,b,1.1436213
7,47,4,2,b,10.367047
7,47,5,2,b,10.221244
7,47,6,2,b,2.6213665
7,47,7,2,b,67.16182
7,47,9,2,b,62.00762
7,47,13,2,b,10.546429
7,47,14,2,b,64.27513
7,47,16,2,b,30.465036
7,47,18,2,b,20.292158
7,47,19,2,b,24.845272
7,47,20,2,b,27.38512
7,48,1,2,b,4.0992694
7,48,2,2,b,14.059102
7,48,3,2,b,1.6708251
7,48,4,2,b,5.337641
7,48,5,2,b,2.2088664
7,48,6,2,b,1.9822502
7,48,7,2,b,11.550177
7,48,9,2,b,6.0334997
7,48,13,2,b,1.9414752
7,48,14,2,b,11.375801
7,48,16,2,b,5.700056
7,48,18,2,b,1.9465815
7,48,19,2,b,4.0300817
7,48,20,2,b,9.939638
7,49,1,2,b,11.405688
7,49,2,2,b,24.689016
7,49,3,2,b,0.85983574
7,49,4,2,b,6.9661345
7,49,5,2,b,4.453563
7,49,6,2,b,1.8140124
7,49,7,2,b,16.780094
7,49,9,2,b,12.437441
7,49,13,2,b,7.1522717
7,49,14,2,b,21.831602
7,49,16,2,b,16.504017
7,49,18,2,b,13.220357
7,49,19,2,b,14.166484
7,49,20,2,b,21.066433
7,50,1,2,b,25.371706
7,50,2,2,b,51.31945
7,50,3,2,b,0.9372073
7,50,4,2,b,11.756588
7,50,5,2,b,12.396682
7,50,6,2,b,3.7144911
7,50,7,2,b,60.383747
7,50,9,2,b,51.62271
7,50,13,2,b,15.223852
7,50,14,2,b,61.223995
7,50,16,2,b,30.727129
7,50,18,2,b,25.692698
7,50,19,2,b,26.68624
7,50,20,2,b,31.873884
8,1,1,2,b,0.5029572
8,1,2,2,b,0.033477314
8,1,3,2,b,0.3259996
8,1,4,2,b,0.5197138
8,1,5,2,b,0.087590545
8,1,6,2,b,0.20813741
8,1,7,2,b,0.60927033
8,1,9,2,b,0.17105351
8,1,13,2,b,0.39385965
8,1,14,2,b,0.89782214
8,1,16,2,b,3.203491
8,1,18,2,b,0.1571202
8,1,19,2,b,0.5787455
8,1,20,2,b,1.2595571
8,2,1,2,b,40.63168
8,2,2,2,b,62.80987
8,2,3,2,b,5.832611
8,2,4,2,b,25.170708
8,2,5,2,b,31.070004
8,2,6,2,b,12.137638
8,2,7,2,b,49.782257
8,2,9,2,b,41.562958
8,2,13,2,b,31.930407
8,2,14,2,b,51.151447
8,2,16,2,b,40.989536
8,2,18,2,b,46.01689
8,2,19,2,b,45.555473
8,2,20,2,b,51.114986
8,3,1,2,b,3.7345014
8,3,2,2,b,16.167542
8,3,3,2,b,0.31140676
8,3,4,2,b,2.0789957
8,3,5,2,b,2.6214035
8,3,6,2,b,1.0277402
8,3,7,2,b,19.987259
8,3,9,2,b,14.865838
8,3,13,2,b,1.1889931
8,3,14,2,b,18.519285
8,3,16,2,b,6.2037435
8,3,18,2,b,2.3289554
8,3,19,2,b,2.4525034
8,3,20,2,b,3.1756713
8,4,1,2,b,25.879286
8,4,2,2,b,48.624336
8,4,3,2,b,2.3214
8,4,4,2,b,15.732047
8,4,5,2,b,14.999147
8,4,6,2,b,5.9486957
8,4,7,2,b,42.789227
8,4,9,2,b,33.768093
8,4,13,2,b,16.709972
8,4,14,2,b,40.819912
8,4,16,2,b,29.521633
8,4,18,2,b,28.200598
8,4,19,2,b,30.118269
8,4,20,2,b,35.07991
8,5,1,2,b,21.318443
8,5,2,2,b,32.827187
